EmployeeNumber,MonthlyIncome,MonthlyRate,DailyRate,Age,YearsAtCompany,HourlyRate,YearsWithCurrManager,BusinessTravel,OverTime,NumCompaniesWorked,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,EducationField,TotalWorkingYears,PercentSalaryHike,YearsSinceLastPromotion,JobRole,YearsInCurrentRole,StockOptionLevel,WorkLifeBalance,JobInvolvement,TrainingTimesLastYear,Gender,Department,MaritalStatus,JobLevel,RelationshipSatisfaction,StandardHours,PerformanceRating,Over18,EmployeeCount,Education
2.0,0.502720761145324,3.9945584777093517,6.0,0.0,1.0,1.5027207611453242,0.0,791.7270632765411,2573.1469211018475,18287.431980971367,754.3746044291283,24.475513149692084,1.4972792388546758,84.57346055092376,0.49727923885467595,2.989116955418704,17.961909343965463,1.4972792388546758,3.502720761145324,3.4863961942733797,15.497279238854675,0.49727923885467595,0.9945584777093519,0.0,3.497279238854676,2.0,2.0,1.0,1.4972792388546758,80.0,3.0,1.0,3.9945584777093517
2.0,1.0,1.155304036406734,2.0,0.07765201820336698,1.0,1.0,0.0,877.1897903442532,2325.9110296200997,6738.309031559138,768.0376393351974,28.922347981796634,1.0,37.1647802730505,0.0,1.0,2.785996418677442,1.0776520182033669,2.077652018203367,1.0,11.465912109220202,0.0,0.07765201820336698,1.155304036406734,3.0,2.077652018203367,1.155304036406734,1.0,3.922347981796633,80.0,3.0,1.0,2.077652018203367
2.0,0.0,3.165523175028543,5.375857618728593,0.45861920624286423,1.4586192062428642,1.0,0.0,1295.9112378417958,10370.79245074686,14757.42023869783,615.2551457123716,45.66209270011417,24.28623508138558,63.324185400228345,8.082761587514272,2.293096031214321,1.5413807937571358,3.5413807937571358,2.0827615875142715,26.203473493871307,13.706903968785678,5.586192062428642,4.248284762542815,0.5413807937571358,2.0827615875142715,2.0,3.0827615875142715,3.0,2.4586192062428642,80.0,3.0,1.0,4.541380793757136
2.0,1.0,1.2300817963325104,5.693224271556653,1.0,1.0,1.8466121357783263,0.0,1185.4281528989409,2997.8920032134456,10768.32616305265,1060.5703822473524,43.30975461100247,5.846612135778326,91.62844586968231,2.0,1.0,10.306775728443348,2.923306067889163,3.0,5.923306067889163,11.997021117440879,0.0,3.8466121357783263,0.07669393211083686,2.8466121357783263,2.923306067889163,3.8466121357783263,1.0,3.076693932110837,80.0,3.076693932110837,1.0,4.0
1.1701026313966567,1.0,1.3402052627933136,2.6804105255866273,1.0,1.0,1.0,0.0,1230.2789844609936,3665.1857211135166,21199.391431452073,488.1289605636854,31.850513156983283,1.8298973686033433,91.44846052905015,1.6597947372066864,4.979384211620059,3.190718419776598,3.8298973686033433,2.3402052627933134,6.1494868430167156,13.680410525586627,1.6597947372066864,1.6597947372066864,1.0,1.1701026313966567,2.8298973686033433,1.6597947372066864,1.0,2.6597947372066866,80.0,3.0,1.0,3.0
0.031713589705702705,1.0,5.0,6.0,1.0,1.0,1.0,0.0,1900.6235246206131,2311.1227666617415,14495.741215598327,961.9258256470875,34.285422307351325,4.873145641177189,83.50946128383197,0.0,1.2537087176456216,16.031713589705703,1.0634271794114054,3.968286410294297,5.031713589705703,22.77800487206008,2.904859230882892,1.9365728205885946,1.0,3.0,1.0317135897057028,2.0634271794114056,1.0,2.0634271794114056,80.0,3.968286410294297,1.0,3.968286410294297
1.0802171892218415,0.0,2.0,7.0,0.0,2.0,1.9197828107781585,0.0,297.71652497245054,6771.644809436197,23091.978380807628,316.9137386957477,29.91978281077816,6.320868756887366,50.636307783228695,1.641737513774733,4.679131243112634,26.08021718922184,1.240651567665525,2.9197828107781585,9.080217189221841,15.561520324552891,0.08021718922184162,3.0802171892218415,0.24065156766552498,2.0,2.0802171892218415,4.839565621556317,2.0802171892218415,3.0802171892218415,80.0,3.0802171892218415,1.0,3.9197828107781585
1.9639661825714305,0.9639661825714305,1.9639661825714305,6.747763278000013,1.0,1.9639661825714305,1.927932365142861,0.0,1363.1717147300005,13640.012394604002,9430.864400419992,264.6938356845716,54.42345892114289,18.96396618257143,84.96396618257143,7.891898547714291,6.036033817428569,12.603628008285735,3.0360338174285695,1.0,23.89189854771429,16.783797095428582,3.288270539428556,7.0,0.10810145228570844,2.0360338174285695,3.9639661825714305,2.072067634857139,4.0,3.0360338174285695,80.0,3.0,1.0,3.9639661825714305
1.0,0.17477200416093996,3.0,3.04863202496564,0.82522799583906,1.17477200416094,1.82522799583906,0.0,588.4953975590158,3334.9878685713857,11667.379936366162,377.0835736685369,33.97112407073598,5.69908801664376,75.19452809986257,4.52431601248282,0.34954400832187993,25.15501590845932,2.17477200416094,3.17477200416094,8.272036054092219,11.0,2.04863202496564,4.52431601248282,0.34954400832187993,3.82522799583906,2.17477200416094,2.17477200416094,1.0,2.17477200416094,80.0,3.0,1.0,2.0
1.2217306457976285,0.0,2.2217306457976287,3.556538708404743,1.0,1.0,0.0,0.0,1147.0808717414222,2271.93363718268,19731.00390293309,1165.0068969090971,31.837020156517788,1.0,59.56981127186877,0.0,2.9456733855059287,14.773845166381028,2.2217306457976287,1.0,2.556538708404743,18.83259596869644,0.0,0.6108653228988142,1.0,1.6108653228988143,2.6108653228988143,0.7782693542023715,1.0,2.2217306457976287,80.0,3.6108653228988143,1.0,2.6108653228988143
1.0478573027045792,1.0,3.0,6.0,0.04785730270457922,1.0,1.0,0.0,811.7241645499289,2414.91016336408,20940.066569077324,859.7691947610945,26.47857302704579,7.6649988810679455,87.56928427565879,6.6649988810679455,0.9521426972954208,5.191429210818317,3.0,3.047857302704579,7.712856183772525,14.143571908113739,0.9521426972954208,6.6649988810679455,1.0,2.952142697295421,2.0,1.9042853945908416,1.0,1.0,80.0,3.0,1.0,2.047857302704579
2.0,1.0,1.9000867584277887,4.799884322096282,1.0,1.0,1.3999421610481408,0.0,1142.9945052995733,3178.123338017075,10600.378252554101,954.4862632489335,41.29973972471663,5.399942161048141,78.89835158987202,2.0,1.0,11.200115677903717,2.6999710805240706,3.0,5.699971080524071,14.900375953187083,0.0,3.399942161048141,0.3000289194759296,2.399942161048141,2.6999710805240706,3.399942161048141,1.0,3.3000289194759294,80.0,3.3000289194759294,1.0,4.0
1.8395323561123988,1.0,2.3209352877752023,5.876726492786792,0.0,1.8395323561123988,2.0,0.0,1850.8405663295482,9484.76395141463,23284.282654279432,1292.38782125591,28.1604676438876,2.962805863325606,84.0,2.8023382194380053,2.518597068337197,13.160467643887602,3.160467643887601,3.839532356112399,6.481402931662803,11.160467643887602,2.8023382194380053,1.1232735072132072,0.0,3.0,3.0,0.16046764388760104,2.160467643887601,3.518597068337197,80.0,3.0,1.0,1.8395323561123988
1.0,1.0,1.11369533391344,2.5684766695672003,1.0,1.11369533391344,1.88630466608656,0.0,353.9255077224609,6022.041232401558,22680.984054948847,668.9147520556903,33.65891399825968,9.11369533391344,65.65891399825968,6.22739066782688,1.0,9.16021134435536,3.11369533391344,1.0,9.11369533391344,22.521960659125277,0.0,7.0,0.0,3.0,1.2273906678268802,3.11369533391344,2.0,3.88630466608656,80.0,3.88630466608656,1.0,3.11369533391344
0.5536055845167971,0.4463944154832029,1.3391832464496087,3.2319720774160148,0.4463944154832029,0.4463944154832029,0.8927888309664058,0.0,1409.5258218946985,2242.9416125831317,9995.37270513509,481.70547989695126,30.4463944154832,3.553605584516797,57.072111690335944,2.0,3.3216335071007825,8.446394415483203,2.6608167535503915,3.0,5.107211169033594,15.910338570315233,1.0,2.0,0.5536055845167971,2.446394415483203,2.0,0.0,1.0,2.107211169033594,80.0,3.446394415483203,1.0,2.553605584516797
1.092124405645674,0.9078755943543261,1.3684976225826957,2.0,1.0,1.0,0.18424881129134785,0.0,921.8692250371183,2434.6297725478844,13349.361223477226,720.9348875190205,54.49927258546439,1.0,59.4873589524332,0.0,8.263004754834608,2.184248811291348,3.7236267830629783,3.7236267830629783,2.815751188708652,14.46062202822837,0.0,0.0,0.9078755943543261,2.092124405645674,2.092124405645674,2.907875594354326,1.0,3.815751188708652,80.0,3.0,1.0,1.1842488112913478
2.0,0.0,1.0,2.0,1.0,1.0,1.8397695336798567,0.0,519.2633218642188,3305.061186322479,14892.378695958841,594.0535693259782,30.563687461122292,0.4806913989604298,80.60230466320144,0.3204609326402865,2.3204609326402865,2.1602304663201433,2.6795390673597135,1.0,5.801152331600717,11.160230466320144,0.16023046632014326,0.3204609326402865,0.0,1.4806913989604298,3.0,4.839769533679856,1.0,3.0,80.0,3.0,1.0,3.8397695336798567
2.0,0.6611175115080995,3.0,4.033294930951403,0.6611175115080995,1.3388824884919006,1.3388824884919006,0.0,527.3128456296646,2303.158064511175,22116.128398616285,706.9297811020351,28.594527649605293,3.9833525345242986,54.950057603572894,3.3222350230161988,3.644470046032398,9.933410138097194,3.6611175115080994,3.0,5.966705069048597,13.0,0.0,3.3222350230161988,0.6611175115080995,1.3388824884919006,2.6611175115080994,2.3388824884919006,1.0,3.3388824884919006,80.0,3.0,1.0,3.0
1.1194724943410164,1.0,3.880527505658984,3.7610550113179673,1.0,1.0,0.4402637528294918,0.0,1059.238530525362,2343.9425923132535,14303.273850792259,1236.7928711361849,29.522110022635935,3.880527505658984,62.61055011317967,1.1194724943410164,1.559736247170508,16.0,1.559736247170508,2.3207912584884753,5.0,17.402637528294918,1.3207912584884753,2.0,1.0,3.0,2.119472494341016,2.0,1.0,3.119472494341016,80.0,3.440263752829492,1.0,4.0
1.0,1.0,1.1529735380605708,2.3059470761211416,0.0764867690302854,1.0,1.8470264619394292,0.0,184.03936295362553,2913.226709571942,19827.591786344656,875.7421796798777,21.68270891866628,1.0764867690302853,65.31161907872743,0.1529735380605708,1.3824338451514269,6.99432799739371,3.9235132309697147,3.9235132309697147,1.4589206141817124,17.54107938581829,1.0764867690302853,0.1529735380605708,0.0,3.0,2.1529735380605706,4.770539692909144,1.0,2.1529735380605706,80.0,3.0,1.0,3.0
0.3035368553474994,0.6964631446525006,1.0,2.0893894339575017,1.0,1.0,0.6964631446525006,0.0,603.956178365972,11946.1317937112,11263.297348684451,525.4624359741078,44.57170515722,12.428294842779994,86.78585257861,7.785852578610003,2.8212211320849967,20.804504905617517,2.6070737106949986,1.0,13.338905408822495,11.696463144652501,9.607073710695,7.0,1.6070737106949988,2.3035368553474993,3.0,2.6070737106949986,3.3035368553474993,4.0,80.0,3.0,1.0,3.6964631446525007
2.0,0.7526012444608463,1.7526012444608463,7.0,1.0,2.0,0.2473987555391537,0.0,1786.5723502400183,10793.387304892907,16174.328470782848,463.19073244091805,46.783816177991,5.721386310930691,40.731791288774076,1.7317912887740758,4.2473987555391535,21.32023360044285,1.4947975110783074,3.2578037333825387,19.257803733382538,12.505202488921693,4.226588799852383,1.7526012444608463,0.7526012444608463,2.5052024889216926,2.0,2.7526012444608465,3.0,2.2473987555391535,80.0,3.0,1.0,3.2473987555391535
1.9603844774204822,0.039615522579517726,4.8811534322614465,1.277308658056624,0.9603844774204823,0.07923104515903545,2.0,0.0,586.2435320381336,2554.4526590583364,18388.193676182033,500.092346322265,19.039615522579517,1.0396155225795178,52.079231045159034,0.07923104515903545,1.0,2.277308658056624,4.0,1.118846567738553,1.0396155225795178,12.079231045159036,0.0,0.07923104515903545,0.0,3.960384477420482,2.039615522579518,3.0,1.0,2.960384477420482,80.0,3.0,1.0,2.039615522579518
2.0,0.0,1.1198885964991465,6.580389912252987,0.9400557017504267,1.9400557017504267,1.9400557017504267,0.0,1739.215153947713,6866.337957464815,12068.772690784306,921.85915833055,32.83922017549403,0.5394986842461593,35.918217543986344,0.4196100877470128,5.8801114035008535,2.198885964991465,2.0,1.1798328947487198,10.17983289474872,15.419610087747014,0.17983289474871977,0.4196100877470128,0.05994429824957326,3.0599442982495733,1.1198885964991465,2.0,2.0,2.1198885964991465,80.0,3.0599442982495733,1.0,2.0
1.0,1.0,3.816764388799638,0.12215707413357468,0.06107853706678734,1.0,2.0,0.0,1343.1859437769128,7462.664843678222,22927.37362290613,356.60621039843875,29.30539268533394,8.061078537066788,82.90058633279783,6.938921462933212,0.06107853706678734,13.572450240532488,3.9389214629332128,2.8778429258664255,9.0,12.732942444801449,6.572450240532489,7.0,0.0,3.0,2.8778429258664255,1.1221570741335747,2.9389214629332128,1.1832356112003621,80.0,3.0610785370667872,1.0,1.1221570741335747
1.9077329574850395,0.09226704251496054,0.09226704251496054,1.0922670425149605,1.0,0.09226704251496054,1.0,0.0,1807.123057929345,3026.67655456646,21456.801444398807,374.1317949724535,31.0,1.0922670425149605,89.4613352125748,0.18453408502992108,0.5536022550897632,16.52372731976063,1.2768011275448816,3.815465914970079,2.4613352125748023,16.63093182994016,0.18453408502992108,0.18453408502992108,0.09226704251496054,2.815465914970079,3.9077329574850395,3.815465914970079,1.0,3.0,80.0,3.0,1.0,4.815465914970079
2.0,0.0,3.0,0.739883917829101,0.739883917829101,0.260116082170899,1.0,0.0,855.3116953345512,10437.780266030948,2622.2722175926538,1056.317335011965,47.641625150392585,25.20232164341798,91.7803482465127,6.0,6.919071342632808,6.722553807759777,1.780348246512697,2.520232164341798,28.161857314734384,13.479767835658201,6.121392986050788,7.040464328683596,1.0,2.739883917829101,2.260116082170899,1.520232164341798,3.0,4.0,80.0,3.0,1.0,2.520232164341798
1.101937642786265,0.8980623572137351,2.20387528557253,7.79612471442747,0.8980623572137351,1.898062357213735,2.0,0.0,645.4987316209558,1961.079178870806,8141.671428299661,1318.334454777138,18.305812928358794,0.10193764278626494,68.59224942885494,0.0,1.0,6.325189356221443,2.20387528557253,2.20387528557253,9.082561214923615,14.509688213931325,0.0,0.0,0.0,2.898062357213735,3.0,3.0,1.0,3.6941870716412053,80.0,3.0,1.0,2.79612471442747
2.0,1.0,3.0,3.3096707548139146,1.0,1.0,1.0,0.0,248.05684315468253,2747.7016396457116,22027.200619802305,650.9282440917781,33.98225306611044,3.6903292451860854,64.87577146277306,2.6903292451860854,3.3629115564826066,12.362911556482606,3.6725823112965212,3.3274176887034788,6.035493867779128,14.309670754813915,0.0,2.6903292451860854,1.0,1.3274176887034788,2.6725823112965212,1.3451646225930427,1.0,2.3451646225930425,80.0,3.0,1.0,3.0
2.0,0.47106007096911684,3.0,8.0,0.0,2.0,1.0578798580617663,0.0,909.7524381548029,2400.1214136526523,22744.458304324602,425.1014487159104,24.23954063872205,2.471060070969117,48.528939929030884,2.0,3.355300354845584,1.5289399290308832,3.0,2.528939929030883,3.4131802129073505,15.826360425814702,0.0,2.0,1.4131802129073505,2.471060070969117,2.0,3.0,1.0,3.528939929030883,80.0,3.0,1.0,3.0
2.0,0.30444636434737826,1.0,7.0,0.0,2.0,1.6955536356526217,0.0,554.0767314306788,4571.519965441747,24785.913339093044,647.0285989835459,26.131124550431647,2.0,66.82667818608427,0.6088927286947565,7.173321813915731,8.17558819390543,3.0,1.3044463643473783,4.0,13.086660906957865,2.0,2.0,0.30444636434737826,3.0,2.3911072713052435,2.6955536356526215,2.0,1.6088927286947565,80.0,3.0,1.0,2.3044463643473785
2.0,0.9979622513286734,2.995924502657347,5.991849005314694,0.0,1.0,2.0,0.0,1016.1283781662936,2597.587305573149,18272.92760960126,1097.4829464351044,20.002037748671327,1.0,97.87365958237775,0.0,1.0,10.997962251328673,1.0,3.9979622513286737,1.0,14.995924502657347,0.002037748671326556,0.0,0.0,2.9979622513286737,2.0,2.0081509946853062,1.0,1.0,80.0,3.0,1.0,3.0
1.6378109410606108,0.0,2.2756218821212215,3.2756218821212215,1.0,1.0,1.6378109410606108,0.0,1808.2756218821212,4623.3602037783285,5432.421895670297,320.74228798424303,35.91343282318183,8.913432823181832,70.67661706287862,7.637810941060611,2.086567176818168,9.63781094106061,1.0,4.0,10.36218905893939,15.724378117878778,0.0,2.2756218821212215,0.36218905893938935,1.3621890589393892,3.0,3.6378109410606108,2.0,2.3621890589393892,80.0,3.0,1.0,4.0
2.0,0.5293510507860905,2.941297898427819,7.058702101572181,0.0,1.5293510507860906,2.0,0.0,691.1442397556924,2776.6374660242022,9018.218294220105,856.8889183033806,27.352212609433085,1.0,48.59011742563119,0.0,1.0,11.118436339780825,3.4706489492139094,4.0,1.0,15.823893695283457,0.0,0.0,0.0,2.5293510507860906,3.0,2.4706489492139094,1.0,1.5293510507860906,80.0,3.0,1.0,2.058702101572181
0.6217548250765382,0.6217548250765382,1.8912258746173087,0.6217548250765382,0.37824517492346177,0.37824517492346177,0.7564903498469235,0.0,776.0966260623431,9485.51492519399,11843.917533787086,1130.9766761210685,31.73052895045923,5.647716224464233,53.969110072780396,4.647716224464233,5.974038600612306,23.37824517492346,1.0,2.0,10.621754825076538,13.865264475229615,0.37824517492346177,3.8912258746173087,1.8652644752296146,2.6217548250765383,2.6217548250765383,2.0,3.0,2.2435096501530767,80.0,3.0,1.0,2.6217548250765383
1.0204730706645413,1.0,1.0409461413290828,1.0204730706645413,0.020473070664541404,0.020473070664541404,0.020473070664541404,0.0,602.2061210019348,2734.755713447315,22794.508246432066,433.9230783471775,26.14331149465179,6.959053858670917,58.0,0.08189228265816562,0.10236535332270691,16.938580788006377,3.0204730706645413,2.0204730706645413,8.0,11.040946141329083,0.9795269293354586,6.938580788006376,1.0,1.9795269293354587,3.0,2.0,1.0,2.0204730706645413,80.0,3.0,1.0,3.9795269293354587
2.0,1.0,2.6506832292099887,5.301366458419977,0.8253416146049942,1.0,1.6506832292099884,0.0,852.603478522865,1195.0111804456812,26932.6298135499,1142.2797511730828,22.619875780925085,1.0,38.46236025961522,0.8253416146049942,1.0,8.602732916839955,2.6506832292099887,3.4760248438149826,1.0,11.174658385395006,0.8253416146049942,0.0,0.17465838539500578,3.0,3.0,4.476024843814983,1.0,4.0,80.0,3.0,1.0,1.3493167707900116
1.6720119990919202,0.0,3.6880479963676813,2.6880479963676813,0.32798800090807967,1.0,0.6720119990919203,0.0,1426.0453395959046,10824.97600181616,14266.724851027448,474.49284763313585,48.40816798728689,28.080179986378806,79.96792800544848,7.688047996367681,2.2959160063565576,2.0,4.0,2.3440239981838404,29.736155988194966,14.3600599954596,4.279880009080797,7.0,1.6559760018161593,3.0,2.32798800090808,4.0,3.32798800090808,2.6559760018161596,80.0,3.0,1.0,4.34402399818384
2.0,0.31965133398499845,3.0,3.278605335939994,0.6803486660150015,1.0,0.6393026679699969,0.0,1077.9117286073651,2448.2822474786544,19022.02283528447,1255.5212391814953,24.082091996090007,1.0,56.49873137308491,0.0,1.0,17.803486660150014,2.360697332030003,1.9589540019549956,1.0,18.401743330075007,0.0,0.6803486660150015,0.6803486660150015,2.3196513339849982,2.6803486660150018,0.6393026679699969,1.0,2.360697332030003,80.0,3.6803486660150018,1.0,3.0
2.0,0.06320761833863064,4.747169526645477,5.747169526645477,0.9367923816613694,1.0,1.9367923816613692,0.0,1477.3754214529267,2359.282072411439,7512.440503480344,260.72362625474443,29.0,8.494339053290954,95.95471242632763,6.557546671629585,5.683961908306847,1.0,1.0,1.0632076183386308,10.367923816613693,12.87358476332274,0.0,6.557546671629585,0.06320761833863064,1.1264152366772613,2.0,1.9367923816613692,1.0,3.0632076183386308,80.0,3.0,1.0,3.8735847633227385
