empid,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,left
4882,0.16,0.96,6,211,6,1,0,low,0
3075,0.21,0.81,4,144,4,0,0,medium,0
3612,0.6,0.99,4,225,3,0,0,medium,0
1769,0.37,0.52,2,141,3,0,0,low,1
4496,0.89,0.78,4,223,3,0,0,low,0
3789,0.76,0.56,3,216,3,0,0,low,0
3323,1.0,0.88,4,191,4,0,0,low,0
2176,0.13,0.59,5,160,5,0,0,medium,0
1381,0.87,0.92,4,253,6,0,0,low,1
3074,0.57,0.96,4,257,3,0,0,medium,0
2721,0.63,0.62,4,184,4,0,0,medium,0
4529,0.8,0.77,4,205,2,0,0,low,0
3933,0.86,0.73,5,259,2,0,0,medium,0
4564,0.87,0.95,4,251,3,0,0,medium,0
277,0.1,0.97,6,267,4,1,0,low,1
1837,0.61,0.58,2,264,4,0,0,low,1
4639,0.97,0.75,3,241,2,0,0,low,0
3395,0.99,0.6,4,259,4,0,0,low,0
1532,0.36,0.57,2,144,3,0,0,low,1
3343,0.82,0.58,4,183,3,0,0,medium,0
4782,0.72,0.7,3,149,3,0,0,medium,0
4001,0.67,0.55,3,137,3,0,0,medium,0
307,0.37,0.46,2,149,3,0,0,high,1
398,0.09,0.79,6,293,5,0,0,low,1
3383,0.83,0.95,3,211,2,0,0,medium,0
1090,0.36,0.53,2,133,3,0,0,medium,1
3165,0.15,0.93,4,185,5,0,0,low,0
2687,0.5,0.96,4,147,3,0,0,low,0
2696,0.86,0.65,3,161,3,0,0,low,0
3263,0.79,0.65,2,193,5,0,0,medium,0
4870,0.71,0.54,4,198,3,0,0,low,0
4543,0.71,0.65,4,263,2,1,1,medium,0
4476,0.67,0.52,4,262,2,0,0,medium,0
2832,0.49,0.96,3,140,3,0,0,medium,0
4329,0.89,0.79,4,212,3,0,0,low,0
908,0.09,0.86,6,291,4,0,0,low,1
2250,0.9,0.48,4,204,3,0,0,medium,0
1869,0.44,0.56,2,133,3,0,0,medium,1
3404,0.62,0.91,4,231,3,0,0,low,0
1256,0.39,0.47,2,142,3,0,0,low,1
2304,0.58,0.69,4,223,4,0,0,low,0
3737,0.66,0.64,4,204,2,0,0,low,0
393,0.84,1.0,4,261,5,0,0,low,1
3259,0.48,0.61,3,223,3,1,0,medium,0
4473,0.6,0.59,3,172,3,0,0,medium,0
2656,0.58,0.97,5,202,2,0,0,low,0
2716,0.93,0.97,4,158,3,1,0,medium,0
904,0.43,0.47,2,128,3,0,0,low,1
4297,0.84,0.62,5,217,3,0,0,low,0
4339,0.93,0.56,3,266,2,0,0,low,0
2209,0.6,0.89,3,167,4,0,0,medium,0
3064,0.72,0.53,5,240,2,0,0,medium,0
243,0.38,0.53,2,156,3,0,0,low,1
2771,0.55,0.9,4,273,2,1,0,low,0
3676,0.64,0.67,3,165,3,0,0,low,0
117,0.86,0.68,5,263,2,0,0,medium,1
304,0.37,0.55,2,127,3,0,0,medium,1
567,0.11,0.79,7,310,4,0,0,low,1
52,0.44,0.55,2,135,3,0,0,low,1
2543,0.94,0.82,3,187,3,0,0,low,0
454,0.37,0.54,2,145,3,0,0,medium,1
290,0.36,0.48,2,137,3,0,0,low,1
2827,0.62,0.9,4,155,4,0,0,low,0
2577,0.7,0.53,4,152,3,0,0,low,0
2329,0.62,0.64,3,240,2,0,0,medium,0
4571,0.66,0.9,3,217,4,0,0,medium,0
4631,0.24,0.89,5,228,4,1,0,high,0
2132,0.82,0.93,4,185,2,0,0,medium,0
4133,0.98,0.8,2,201,2,0,0,high,0
4671,0.94,0.55,5,231,2,0,0,medium,0
3778,0.9,0.94,4,231,3,0,0,medium,0
1442,0.11,0.83,7,255,5,0,0,medium,1
838,0.09,0.93,6,308,4,0,0,low,1
2071,0.86,0.99,3,169,2,1,0,low,0
1813,0.4,0.53,2,127,3,0,0,low,1
4535,0.7,0.84,6,225,6,0,0,low,0
685,0.42,1.0,3,202,3,0,0,medium,1
2991,0.74,0.48,5,144,3,0,0,medium,0
3514,0.5,0.62,4,166,3,1,0,low,0
1411,0.9,0.98,5,271,5,0,0,low,1
3899,0.51,0.92,3,243,3,0,0,low,0
177,0.41,0.48,2,148,3,0,0,low,1
169,0.32,0.5,2,135,5,0,0,low,1
1955,0.89,0.88,5,228,5,1,0,low,1
3823,0.29,0.75,3,124,4,0,0,medium,0
973,0.11,0.74,6,290,5,0,0,medium,1
3894,0.67,0.95,4,241,4,0,0,medium,0
3242,0.9,0.76,2,211,4,0,0,low,0
2027,0.56,0.86,4,201,3,1,0,medium,0
3981,0.91,0.89,4,260,3,0,0,low,0
779,0.1,0.92,7,269,4,0,0,medium,1
1979,0.44,0.56,2,156,3,0,0,medium,1
3958,0.54,0.91,3,151,3,0,0,medium,0
378,0.44,0.56,2,158,3,0,0,medium,1
3201,0.57,0.73,3,146,3,0,0,high,0
4763,0.84,0.83,3,215,3,0,0,high,0
3207,0.4,0.38,3,280,2,0,0,low,0
3143,0.81,0.8,4,229,2,0,0,medium,0
4407,0.37,0.4,4,161,2,0,0,low,0
1132,0.37,0.48,2,160,3,0,0,low,1
3849,0.63,1.0,5,244,2,0,0,medium,0
2004,0.78,0.82,5,247,3,0,0,low,0
2377,0.6,0.57,2,184,3,0,0,medium,0
3413,0.98,0.7,4,253,2,0,0,low,0
1004,0.43,0.48,2,160,3,0,0,medium,1
3757,0.96,0.81,4,211,3,0,0,high,0
4061,0.63,0.88,3,177,3,0,0,low,0
871,0.39,0.56,2,126,3,0,0,low,1
3426,0.89,0.54,3,214,2,0,0,medium,0
2432,0.77,0.9,4,104,5,0,0,low,0
1122,0.38,0.47,2,147,3,0,0,medium,1
1218,0.76,0.95,4,259,5,0,0,low,1
2539,0.79,0.76,3,160,3,0,0,low,0
2627,0.89,0.71,5,194,3,0,0,low,0
1058,0.4,0.51,2,136,3,0,0,low,1
2590,0.82,0.59,5,201,3,0,0,low,0
2126,0.57,0.48,2,194,2,0,0,low,0
4834,0.22,0.88,5,154,5,0,0,low,0
940,0.39,0.47,2,135,3,0,0,low,1
989,0.74,0.89,5,259,5,0,0,low,1
3436,0.24,0.48,5,123,5,1,0,low,0
649,0.45,0.54,2,129,3,0,0,medium,1
4163,0.64,0.93,5,198,2,0,0,high,0
3076,0.46,0.57,4,275,3,0,0,high,0
401,0.91,1.0,5,251,6,0,0,low,1
3898,0.63,0.83,4,217,3,0,0,low,0
2644,0.83,0.83,4,224,4,0,0,medium,0
946,0.87,1.0,5,274,5,0,0,low,1
206,0.38,0.5,2,153,3,0,0,low,1
3369,0.83,0.82,5,273,4,0,0,low,0
2614,0.7,0.9,3,225,2,0,0,low,0
1843,0.38,0.51,2,159,3,0,0,low,1
2708,0.83,0.56,4,165,2,0,0,low,0
4025,0.35,0.41,3,157,2,0,0,low,0
1360,0.46,0.46,2,145,3,0,0,high,1
1037,0.46,0.54,2,158,3,0,0,medium,1
360,0.09,0.91,6,275,4,0,0,low,1
3986,0.55,0.64,3,138,3,1,0,low,0
3622,0.98,0.89,4,169,3,0,0,medium,0
2042,0.98,0.91,4,240,3,0,0,low,0
3135,0.93,0.95,6,147,3,0,0,low,0
3731,0.79,0.78,3,101,2,1,0,medium,0
870,0.38,0.57,2,152,3,1,0,low,1
4169,0.45,0.75,3,122,3,0,0,high,0
1655,0.1,0.89,7,253,4,0,0,low,1
4751,0.15,0.42,4,238,3,0,0,medium,0
4891,0.24,0.58,5,279,4,0,0,medium,0
1754,0.91,1.0,4,245,6,0,0,medium,1
878,0.49,0.63,6,265,3,0,0,low,1
100,0.9,1.0,5,221,6,0,0,medium,1
1011,0.43,0.53,2,152,3,0,0,medium,1
813,0.38,0.49,2,127,3,0,0,medium,1
627,0.44,0.49,2,145,3,0,0,low,1
4805,0.91,0.95,4,171,3,0,0,low,0
2244,0.92,0.49,3,240,2,0,0,low,0
4221,0.87,0.78,3,170,2,0,0,low,0
4888,0.65,0.88,4,268,4,0,0,medium,0
1237,0.36,0.47,2,129,3,0,0,medium,1
2028,0.92,0.93,4,208,3,0,0,medium,0
876,0.11,0.94,6,277,5,0,0,low,1
1875,0.7,0.84,6,161,4,0,0,low,1
1621,0.45,0.54,2,131,3,0,0,medium,1
3308,0.76,0.52,2,148,3,0,0,high,0
1225,0.09,0.84,6,301,4,0,0,low,1
3656,0.69,0.7,3,212,2,0,0,medium,0
639,0.84,0.83,4,227,5,0,0,low,1
4409,0.57,0.69,4,146,3,0,0,low,0
577,0.48,0.78,2,198,2,0,0,medium,1
2580,0.76,0.51,4,281,3,0,0,low,0
148,0.11,0.87,6,306,4,0,0,low,1
1644,0.09,0.83,6,295,5,0,0,low,1
413,0.45,0.53,2,138,3,0,0,medium,1
4111,0.68,0.87,3,168,3,0,0,medium,0
2498,0.85,0.78,4,106,2,0,0,low,0
2686,0.63,0.5,3,140,2,0,0,high,0
1640,0.42,0.46,2,135,3,0,0,low,1
2523,0.99,0.97,4,208,3,0,0,medium,0
741,0.1,0.89,7,291,4,0,0,medium,1
3463,0.87,0.74,3,209,3,0,0,medium,0
4908,0.62,0.49,3,158,2,0,0,low,0
3490,0.86,0.93,2,260,2,0,0,low,0
3655,0.69,0.53,4,281,4,0,0,medium,0
4874,0.62,0.58,3,192,2,0,0,low,0
2977,0.24,0.55,5,208,5,0,0,low,0
2437,0.75,0.59,4,199,2,0,0,low,0
2481,0.56,0.9,3,235,2,0,0,medium,0
3910,0.62,0.88,5,146,3,0,0,low,0
2793,0.96,0.92,4,148,3,0,0,medium,0
4260,0.55,0.72,3,149,3,0,0,low,0
2249,0.53,0.75,4,239,2,1,0,medium,0
2492,1.0,0.94,4,144,3,0,0,low,0
1393,0.39,0.57,2,157,3,0,0,medium,1
1645,0.83,1.0,5,224,5,0,0,low,1
1119,0.75,0.97,4,245,5,0,0,medium,1
2515,0.7,0.63,3,155,4,1,0,low,0
4340,0.73,0.85,5,224,4,0,0,low,0
1478,0.38,0.46,2,155,3,0,0,low,1
4186,0.95,0.72,3,168,5,0,0,medium,0
2193,0.64,0.58,5,115,5,0,0,low,0
2354,0.89,0.83,3,164,3,0,0,low,0
2346,0.95,0.66,4,183,3,0,0,low,0
2442,0.22,0.55,4,261,3,1,0,medium,0
2044,0.33,0.88,6,260,3,0,0,low,0
1298,0.4,0.49,2,149,3,0,0,low,1
4811,0.78,0.87,4,264,3,0,0,medium,0
1762,0.09,0.85,7,307,4,0,0,low,1
4072,0.79,0.97,4,204,3,0,0,medium,0
920,0.82,0.86,4,264,5,0,0,medium,1
1461,0.78,0.45,4,128,2,0,0,low,1
1866,0.11,0.93,5,140,5,0,0,medium,1
4553,0.51,0.91,4,269,5,0,1,medium,0
694,0.1,0.83,6,278,4,0,0,medium,1
3252,0.66,0.59,5,262,2,0,0,medium,0
3015,0.76,0.73,3,158,2,0,0,low,0
494,0.1,0.94,6,309,4,0,0,medium,1
1836,0.54,0.83,6,165,6,0,0,low,1
4226,0.65,0.77,3,233,2,0,0,high,0
790,0.1,0.92,6,243,4,1,0,low,1
4649,0.64,0.4,3,248,3,0,0,medium,0
2156,0.26,0.83,3,168,3,0,0,low,0
2114,0.98,0.55,4,255,2,0,0,low,0
4885,0.66,0.91,5,199,3,1,0,low,0
2388,0.74,0.78,5,216,2,0,0,low,0
2243,0.7,0.59,4,216,3,0,0,low,0
3491,0.71,0.96,4,161,3,0,0,low,0
4715,0.79,0.89,3,104,4,0,0,low,0
2967,0.73,0.86,4,196,4,1,0,low,0
2849,0.53,0.92,3,207,4,1,0,low,0
359,0.31,0.62,6,135,5,0,0,low,1
214,0.45,0.46,2,153,3,0,0,low,1
845,0.39,0.47,2,152,3,0,0,medium,1
2326,0.58,0.55,5,206,3,0,0,medium,0
547,0.37,0.47,2,149,3,0,0,low,1
4234,0.88,0.65,4,224,2,0,0,high,0
4739,0.68,0.99,3,263,3,1,1,medium,0
653,0.09,0.77,6,290,4,0,0,medium,1
1485,0.44,0.56,2,142,3,0,0,low,1
4471,0.52,0.72,2,160,2,0,0,high,0
165,0.9,0.99,5,260,5,0,0,low,1
249,0.87,0.91,4,228,5,0,0,low,1
4670,0.94,0.83,4,156,2,0,0,medium,0
3850,0.65,0.55,5,261,3,1,0,medium,0
3621,0.62,0.68,5,265,3,0,0,medium,0
2274,0.63,0.93,4,201,3,0,0,low,0
294,0.11,0.91,6,308,4,1,0,low,1
2426,0.9,0.74,4,206,4,1,0,low,0
4708,0.49,0.48,4,249,3,0,0,medium,0
3544,0.73,0.6,3,137,3,0,0,medium,0
3356,0.71,0.39,3,261,3,0,0,medium,0
602,0.84,0.94,5,222,6,0,0,low,1
4584,0.79,0.92,3,204,3,0,0,medium,0
143,0.11,0.8,6,256,4,0,0,low,1
4469,0.96,0.85,4,200,4,0,0,medium,0
1111,0.09,0.82,7,267,4,0,0,low,1
4178,0.45,0.88,5,268,3,1,0,medium,0
4818,0.41,0.68,4,273,3,0,0,medium,0
1385,0.11,0.91,6,279,4,0,0,low,1
2121,0.67,0.51,5,182,3,0,0,low,0
174,0.1,0.88,6,284,4,0,0,low,1
4695,0.76,0.72,3,242,5,1,0,medium,0
3118,0.75,0.96,3,138,2,0,0,medium,0
2427,0.65,0.4,2,141,2,0,0,low,0
112,0.09,0.85,6,289,4,0,0,high,1
3657,0.87,0.59,5,261,3,0,0,medium,0
4440,0.71,0.62,4,192,4,0,0,medium,0
601,0.77,0.98,5,259,6,0,0,low,1
4799,0.33,0.82,5,249,6,0,0,low,0
4787,0.73,0.93,4,162,2,1,0,medium,0
4743,0.5,0.74,4,165,2,1,0,medium,0
756,0.37,0.48,2,160,3,0,0,low,1
1642,0.41,0.56,2,154,3,0,0,low,1
4397,0.97,0.82,3,135,2,0,0,low,0
1013,0.1,0.87,6,284,4,0,0,medium,1
2247,0.67,0.85,3,160,4,0,0,medium,0
1915,0.39,0.68,2,282,5,0,0,low,1
2545,0.58,0.87,3,268,2,0,0,low,0
3861,0.88,0.89,2,160,4,0,0,low,0
2865,0.64,0.66,3,218,3,0,0,low,0
4068,0.27,0.66,3,133,6,0,0,low,0
3365,0.15,0.84,4,275,5,0,0,low,0
3030,0.82,0.89,4,237,3,0,0,medium,0
4203,0.13,0.65,4,194,4,0,0,medium,0
1005,0.09,0.8,6,247,4,0,0,medium,1
3234,0.57,0.87,4,148,3,0,0,high,0
3913,0.44,0.57,5,183,2,1,0,low,0
3280,0.69,0.55,3,188,3,0,0,medium,0
412,0.84,0.99,4,262,6,0,0,medium,1
2095,0.48,0.56,2,151,3,0,0,medium,0
2009,0.5,0.75,6,127,3,0,0,low,0
2356,0.46,0.58,4,171,3,0,0,low,0
987,0.36,0.5,2,158,3,0,0,low,1
2870,0.99,0.56,3,193,3,1,0,medium,0
2290,0.4,0.69,2,174,3,0,0,medium,0
3477,0.81,0.76,5,134,2,0,0,low,0
3294,0.52,0.54,4,184,3,0,0,low,0
4628,0.17,0.83,6,195,5,0,0,high,0
3798,0.65,0.59,4,192,3,0,0,low,0
1498,0.37,0.48,2,129,3,0,0,low,1
1303,0.09,0.78,7,290,4,0,0,low,1
527,0.41,0.45,2,144,3,1,0,low,1
3454,0.8,0.94,4,200,4,0,0,medium,0
404,0.92,0.93,5,240,5,0,0,low,1
2646,0.78,0.65,4,207,2,0,0,medium,0
3851,0.76,0.81,3,225,3,0,0,medium,0
4371,0.9,0.77,4,236,3,0,0,low,0
3124,0.87,0.57,4,227,3,0,0,low,0
4771,0.99,0.56,6,128,4,0,0,medium,0
1792,0.09,0.92,7,245,4,0,0,medium,1
2402,0.6,0.85,3,209,2,1,0,medium,0
784,0.36,0.46,2,132,3,0,0,low,1
3875,0.67,0.57,2,234,4,0,0,low,0
1250,0.1,0.82,7,284,4,0,0,low,1
323,0.61,0.47,2,253,3,0,0,low,1
4439,0.72,0.72,3,217,2,0,0,medium,0
1148,0.83,0.95,5,258,5,0,0,low,1
728,0.43,0.57,2,160,3,0,0,medium,1
1254,0.85,1.0,4,234,5,0,0,low,1
1395,0.41,0.52,2,142,3,0,0,medium,1
3272,0.55,0.51,4,155,3,0,0,low,0
1874,0.09,0.93,6,279,4,0,0,low,1
3573,0.82,0.59,3,249,3,0,0,medium,0
3873,0.83,0.48,3,242,4,0,0,low,0
2975,0.21,0.76,5,239,2,0,0,low,0
236,0.83,0.85,4,255,5,0,0,low,1
2040,0.52,0.88,3,179,2,1,0,low,0
4836,0.89,0.91,5,224,3,1,0,low,0
3460,0.63,0.62,5,212,6,0,0,medium,0
2371,0.12,0.55,5,242,4,0,0,medium,0
3114,0.98,0.84,3,286,4,0,0,medium,0
911,0.79,0.98,4,271,5,0,0,low,1
4765,0.89,0.75,3,134,3,0,0,low,0
4093,0.65,0.82,4,207,2,0,0,low,0
4022,1.0,0.49,3,106,4,0,0,low,0
4872,0.57,0.61,3,167,2,1,0,low,0
3846,0.64,0.9,4,211,3,0,0,medium,0
3203,0.12,0.61,6,172,6,0,0,high,0
1022,0.8,0.95,3,146,5,0,0,low,1
4054,0.92,0.67,4,161,4,1,0,low,0
3352,0.62,0.52,5,256,4,0,0,medium,0
1751,0.88,0.97,4,255,5,1,0,low,1
2705,0.63,0.5,5,246,2,0,0,low,0
1852,0.46,0.53,2,147,3,0,0,low,1
2183,0.26,0.85,6,152,4,0,0,medium,0
2097,0.86,1.0,4,256,3,0,0,medium,0
341,0.09,0.89,7,308,5,0,0,medium,1
4720,0.96,0.75,4,177,2,0,0,low,0
3755,0.19,0.99,3,154,2,0,0,high,0
4168,0.15,0.94,5,244,6,0,0,high,0
3373,0.97,0.52,4,231,3,0,0,low,0
1826,0.82,0.91,5,276,6,0,0,medium,1
2333,0.96,0.68,4,162,2,0,0,medium,0
3897,0.56,0.68,3,149,2,0,0,medium,0
24,0.46,0.57,2,139,3,0,0,low,1
3949,0.76,0.44,4,192,4,1,0,low,0
3835,0.19,0.5,6,143,5,1,0,low,0
824,0.44,0.53,2,154,3,0,0,low,1
4868,0.67,0.85,3,153,4,0,0,low,0
2212,0.5,0.7,4,201,4,0,0,medium,0
1616,0.1,0.93,6,307,4,0,0,low,1
4368,0.83,0.53,3,211,4,1,0,low,0
976,0.36,0.54,2,136,3,0,0,low,1
2558,0.61,0.55,5,260,3,0,0,medium,0
4314,0.69,0.59,4,266,4,0,0,medium,0
1963,0.37,0.52,2,158,3,0,0,low,1
333,0.09,0.98,6,271,4,0,0,low,1
2969,0.24,0.85,4,155,5,0,0,low,0
1697,0.39,0.56,2,160,3,0,0,low,1
2713,0.92,0.84,5,264,3,0,0,medium,0
2509,0.83,0.89,5,141,3,1,0,low,0
46,0.84,0.74,3,182,4,0,0,low,1
3024,0.69,0.68,4,168,3,0,0,low,0
2820,0.96,0.37,2,159,6,0,0,low,0
4594,0.8,0.58,4,238,2,0,0,high,0
2322,1.0,0.65,4,202,4,1,0,low,0
3455,0.89,0.86,3,178,4,0,0,medium,0
2694,0.73,0.58,5,230,3,0,0,low,0
2974,0.66,0.7,4,161,3,0,0,low,0
606,0.86,0.92,5,252,5,0,0,low,1
671,0.11,0.95,6,245,4,0,0,low,1
2650,0.76,0.56,3,255,3,0,0,medium,0
1774,0.11,0.87,6,273,4,0,0,low,1
4262,0.91,0.68,4,187,2,0,0,low,0
844,0.66,0.47,7,156,2,0,0,medium,1
2483,0.21,0.5,5,255,5,0,0,medium,0
2789,0.16,0.97,6,235,3,0,0,low,0
770,0.42,0.46,2,141,3,0,0,medium,1
1372,0.42,0.46,2,143,3,0,0,low,1
3938,0.55,0.54,3,253,2,0,0,low,0
4984,0.14,0.73,5,266,6,0,0,low,0
4907,0.77,0.65,4,268,3,0,0,low,0
1170,0.45,0.45,2,145,3,0,0,medium,1
4565,0.52,0.47,3,108,5,0,0,medium,0
1574,0.11,0.9,5,307,4,0,0,low,1
3139,0.51,0.39,3,149,3,0,0,low,0
2063,0.72,0.94,4,240,4,0,0,low,0
3652,0.72,0.53,3,151,4,0,0,medium,0
1226,0.39,0.46,2,127,3,0,0,low,1
4665,0.73,0.78,3,166,2,0,0,medium,0
1579,0.1,0.96,6,310,5,0,0,low,1
2850,0.65,0.72,3,134,3,0,0,low,0
3279,0.78,0.98,4,239,3,0,0,medium,0
2914,0.84,0.74,3,139,3,0,0,medium,0
3577,0.57,0.9,3,262,2,0,0,medium,0
4184,0.54,0.59,4,228,3,0,0,medium,0
4013,0.5,0.57,3,223,3,0,0,low,0
223,0.37,0.51,2,153,3,0,0,low,1
3833,0.69,0.9,5,226,4,0,0,high,0
2188,0.42,0.54,3,122,4,0,0,low,0
1698,0.1,0.87,7,299,4,0,0,low,1
4284,0.66,0.94,4,190,3,0,0,medium,0
2766,0.76,0.63,3,162,2,0,0,medium,0
680,0.86,1.0,5,229,5,0,0,low,1
2625,0.82,0.62,4,202,2,0,0,low,0
3334,0.68,0.85,4,156,2,0,0,low,0
4526,0.91,0.49,6,272,6,0,0,low,0
1055,0.09,0.84,6,258,4,0,0,low,1
4893,0.38,0.54,2,112,3,0,0,medium,0
4343,0.56,0.62,4,247,3,0,0,low,0
1780,0.38,0.52,2,128,3,0,0,medium,1
3193,0.49,0.76,5,237,3,0,0,high,0
4629,0.98,0.81,3,180,2,1,0,high,0
4406,0.97,0.75,5,235,3,1,0,low,0
2098,0.94,0.83,2,185,3,1,0,medium,0
1476,0.44,0.47,2,156,3,1,0,medium,1
625,0.38,0.5,2,140,3,0,0,low,1
3232,0.97,0.97,5,171,2,0,0,high,0
2171,0.81,0.94,3,225,4,0,0,medium,0
4939,0.9,0.7,3,274,3,0,0,medium,0
3968,0.18,0.79,4,217,4,0,0,medium,0
1746,0.09,0.78,6,260,4,0,0,medium,1
531,0.4,0.56,2,137,3,0,0,medium,1
1073,0.53,0.95,6,205,4,0,0,low,1
3827,0.97,0.65,3,181,3,0,0,low,0
4824,0.77,0.74,5,263,2,0,0,medium,0
2842,0.13,0.69,4,127,4,0,0,high,0
4935,0.68,0.81,3,232,2,0,0,medium,0
45,0.09,0.89,6,276,4,0,0,low,1
1371,0.74,0.99,5,263,5,0,0,low,1
1961,0.37,0.53,2,143,3,0,0,low,1
3339,0.56,0.95,3,241,3,0,0,medium,0
3084,0.46,0.49,3,213,3,0,0,low,0
3243,0.95,0.86,3,207,2,0,0,low,0
1999,0.84,0.96,4,247,5,0,0,low,1
666,0.75,0.85,5,267,5,0,0,low,1
500,0.89,0.95,2,181,5,0,0,medium,1
1440,0.76,0.99,4,253,5,1,0,medium,1
2072,0.92,0.65,4,238,2,0,0,low,0
2620,0.88,0.86,4,224,3,1,0,low,0
432,0.41,0.57,2,160,3,0,0,low,1
1046,0.4,0.57,2,128,3,0,0,medium,1
3468,0.98,0.68,3,203,3,0,0,medium,0
1474,0.09,0.96,6,245,4,0,0,medium,1
1245,0.1,0.77,6,280,4,0,0,medium,1
4259,0.78,0.8,4,197,3,1,0,low,0
465,0.82,0.98,5,234,5,0,0,medium,1
1290,0.43,0.56,6,149,4,0,0,low,1
1409,0.39,0.53,2,136,3,0,0,low,1
4863,0.73,0.79,4,157,3,0,0,medium,0
1035,0.1,0.86,6,266,4,1,0,low,1
3814,0.83,0.8,4,274,3,0,0,high,0
2197,0.7,0.87,3,260,2,0,0,low,0
4819,0.5,0.43,3,184,2,0,0,medium,0
600,0.11,0.92,7,307,4,0,0,low,1
20,0.76,0.89,5,262,5,0,0,low,1
330,0.44,0.48,2,148,3,0,0,low,1
4090,0.53,0.83,4,249,3,1,0,low,0
2648,0.93,0.68,4,196,2,1,0,low,0
1059,0.31,0.95,6,235,5,0,0,low,1
1786,0.09,0.96,7,264,4,0,0,medium,1
1622,0.91,0.95,5,241,5,0,0,medium,1
536,0.37,0.56,2,156,3,0,0,medium,1
4207,0.8,0.77,3,171,2,0,0,medium,0
4900,0.92,0.92,3,244,2,0,0,high,0
2857,0.82,0.74,3,232,3,0,0,low,0
3779,0.8,0.78,3,175,3,0,0,medium,0
1977,0.37,0.47,2,159,3,1,0,medium,1
4051,0.94,0.91,3,250,3,1,0,low,0
2029,0.61,0.98,3,267,3,0,0,low,0
2989,0.99,0.76,4,204,2,0,0,medium,0
2763,0.91,0.85,3,248,3,0,0,medium,0
2014,0.73,0.62,3,218,3,0,0,medium,0
2902,0.5,0.7,3,274,3,0,0,low,0
4686,0.23,0.66,4,212,4,1,0,low,0
96,0.37,0.51,2,155,3,0,0,low,1
4663,0.66,0.57,3,169,4,1,0,medium,0
4949,0.59,0.77,3,169,3,0,0,low,0
1213,0.75,0.83,5,262,5,0,0,low,1
4210,0.96,0.5,3,158,2,1,0,medium,0
1483,0.09,0.77,6,310,4,0,0,low,1
1325,0.76,0.82,4,254,5,1,0,medium,1
1975,0.36,0.48,2,152,3,0,0,medium,1
3376,0.91,0.85,3,244,3,1,0,medium,0
3320,0.59,0.72,3,188,3,1,0,low,0
1637,0.36,0.49,2,133,3,0,0,medium,1
215,0.4,0.53,2,151,3,0,0,low,1
2056,0.54,0.7,5,239,5,0,0,medium,0
102,0.36,0.52,2,147,3,0,0,medium,1
735,0.11,0.92,7,255,4,0,0,medium,1
742,0.5,0.54,5,153,4,0,0,low,1
1121,0.11,0.91,6,278,4,0,0,medium,1
273,0.81,0.93,5,270,5,0,0,medium,1
3394,0.71,0.53,3,186,2,0,0,low,0
340,0.1,0.91,6,246,4,0,0,medium,1
3194,0.49,0.58,5,186,2,0,0,high,0
3937,0.74,0.6,3,153,2,0,0,low,0
4056,0.8,0.66,4,181,3,1,0,low,0
1274,0.87,0.95,5,227,5,0,0,medium,1
3327,0.94,0.97,5,197,5,1,0,low,0
4269,0.96,0.9,3,161,3,0,0,medium,0
4466,0.9,0.62,3,254,3,0,0,medium,0
2382,0.15,0.53,4,205,5,1,0,low,0
885,0.38,0.5,2,153,3,0,0,medium,1
4104,0.31,0.54,5,259,5,1,0,medium,0
3608,0.64,0.66,3,188,4,0,0,medium,0
4792,0.66,0.95,4,183,3,0,0,low,0
3591,0.64,0.71,5,212,2,0,0,low,0
394,0.11,0.93,6,282,4,0,0,low,1
571,0.44,0.52,2,137,3,0,0,medium,1
4079,1.0,0.85,3,202,2,0,0,medium,0
73,0.45,0.49,2,149,3,0,0,high,1
3494,0.63,0.8,3,243,3,0,0,medium,0
2448,0.48,0.9,4,201,4,0,0,medium,0
2140,0.71,0.76,5,172,2,1,0,high,0
4038,0.86,0.64,5,188,3,0,0,medium,0
4173,0.94,0.84,3,210,2,0,0,low,0
2702,0.59,0.75,3,106,2,0,0,low,0
2562,0.78,0.84,3,269,2,0,0,medium,0
2431,0.93,0.53,3,200,3,1,0,low,0
3035,0.6,0.94,4,160,2,0,0,medium,0
4930,0.55,0.82,4,134,6,0,0,medium,0
3094,0.81,0.79,5,135,3,0,0,low,0
3433,0.47,0.6,4,263,5,0,0,low,0
2344,0.82,0.97,3,115,2,1,0,low,0
3179,0.63,0.83,4,145,4,0,0,medium,0
4423,0.8,0.79,5,240,4,0,0,medium,0
1138,0.87,0.88,5,262,6,0,0,low,1
3081,0.76,0.51,4,242,3,0,0,medium,0
4189,0.96,0.7,5,184,2,1,0,medium,0
2239,0.7,0.61,4,163,4,1,0,low,0
775,0.38,0.5,2,152,3,0,0,high,1
1344,0.44,0.54,2,150,3,0,0,low,1
1891,0.85,0.87,5,245,5,0,0,low,1
4399,0.44,0.45,3,133,2,1,0,medium,0
1012,0.43,0.47,2,149,3,0,0,medium,1
1180,0.45,0.46,2,146,3,0,0,low,1
1917,0.44,0.52,2,149,3,0,0,low,1
3065,0.95,0.66,4,168,2,0,0,medium,0
3424,0.65,0.69,6,131,5,0,0,medium,0
1887,0.11,0.86,6,286,4,0,0,low,1
1827,0.1,0.86,6,247,4,0,0,medium,1
1882,0.4,0.48,2,142,3,0,0,low,1
2947,0.51,0.79,5,267,3,0,0,medium,0
